Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
"2024-07-03 7:49:00",07:49:00,CNR4143470815,Success,CID111601,"Prime Sedan","Langford Town","Langford Town",301,140,NULL,NULL,No,NULL,982,Cash,16,4.3,4.7
"2024-07-12 2:23:00",02:23:00,CNR8792365083,"Canceled by Driver",CID462303,"Prime Plus",Shivajinagar,"JP Nagar",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,218,NULL,0,NULL,NULL
"2024-07-13 3:11:00",03:11:00,CNR4160637846,Success,CID955988,Mini,Shantinagar,"Magadi Road",98,30,NULL,NULL,No,NULL,803,Cash,14,3.5,4.8
"2024-07-05 12:00:00",12:00:00,CNR4730462346,Success,CID715681,"Prime Sedan",Hebbal,Jayanagar,168,45,NULL,NULL,No,NULL,389,"Credit Card",46,3.1,3.8
"2024-07-20 5:31:00",05:31:00,CNR3717381634,"Canceled by Driver",CID384320,eBike,Nagarbhavi,"RT Nagar",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,135,NULL,0,NULL,NULL
"2024-07-12 18:01:00",18:01:00,CNR3417502965,Success,CID424602,eBike,"Sarjapur Road","Bannerghatta Road",147,35,NULL,NULL,No,NULL,432,UPI,5,4.9,4.3
"2024-07-22 23:16:00",23:16:00,CNR3600939753,Success,CID882123,Bike,Devanahalli,Yeshwanthpur,294,45,NULL,NULL,No,NULL,424,Cash,14,4.4,4.2
"2024-07-18 21:49:00",21:49:00,CNR5181746297,"Canceled by Customer",CID305943,Mini,Chamarajpet,"BTM Layout",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,1866,NULL,0,NULL,NULL
"2024-07-09 3:32:00",03:32:00,CNR6672329764,Success,CID695232,"Prime SUV",Kengeri,Majestic,70,55,NULL,NULL,No,NULL,2981,Cash,14,3,4.7
"2024-07-08 13:42:00",13:42:00,CNR8934509053,Success,CID998400,Bike,"Hosur Road",Malleshwaram,189,110,NULL,NULL,No,NULL,719,Cash,27,3.9,3.7
"2024-07-13 10:27:00",10:27:00,CNR7734309821,"Canceled by Customer",CID545024,eBike,"Electronic City","Hosur Road",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,499,NULL,0,NULL,NULL
"2024-07-05 10:03:00",10:03:00,CNR3264754489,"Driver Not Found",CID960832,eBike,Bellandur,"MG Road",NULL,NULL,NULL,NULL,NULL,NULL,454,NULL,0,NULL,NULL
"2024-07-02 14:04:00",14:04:00,CNR6354004178,Success,CID112187,"Prime SUV",Shantinagar,Kammanahalli,56,105,NULL,NULL,No,NULL,242,UPI,44,4.4,4.8
"2024-07-22 21:53:00",21:53:00,CNR4658965953,Success,CID197262,Mini,"KR Puram",Shivajinagar,126,140,NULL,NULL,No,NULL,663,Cash,15,4.5,5
"2024-07-10 23:06:00",23:06:00,CNR7296216469,Success,CID124038,Mini,"Sarjapur Road",Padmanabhanagar,147,135,NULL,NULL,Yes,"Customer Demand",442,Cash,43,3.5,5
"2024-07-07 18:49:00",18:49:00,CNR1027785146,"Canceled by Driver",CID465899,Auto,Hennur,"HSR Layout",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,454,NULL,0,NULL,NULL
"2024-07-10 13:18:00",13:18:00,CNR6293456759,"Driver Not Found",CID993583,"Prime Plus",Yelahanka,Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,192,NULL,0,NULL,NULL
"2024-07-13 15:00:00",15:00:00,CNR7895473510,Success,CID573911,Auto,"Electronic City",Vijayanagar,210,125,NULL,NULL,No,NULL,253,Cash,9,4,3
"2024-07-08 7:56:00",07:56:00,CNR4112350664,Success,CID723639,"Prime SUV",Hulimavu,Banashankari,287,95,NULL,NULL,No,NULL,446,Cash,14,4.6,3.1
"2024-07-12 23:51:00",23:51:00,CNR9735730132,"Driver Not Found",CID400089,"Prime Plus",Basavanagudi,"Richmond Town",NULL,NULL,NULL,NULL,NULL,NULL,345,NULL,0,NULL,NULL
"2024-07-20 23:13:00",23:13:00,CNR7765648208,Success,CID804711,Auto,Rajajinagar,Chickpet,259,115,NULL,NULL,No,NULL,361,Cash,13,3.2,3.4
"2024-07-22 14:53:00",14:53:00,CNR5848221847,"Canceled by Customer",CID684645,Mini,Kammanahalli,Majestic,NULL,NULL,"Wrong Address",NULL,NULL,NULL,418,NULL,0,NULL,NULL
"2024-07-29 23:56:00",23:56:00,CNR7431340936,"Driver Not Found",CID875801,Mini,Peenya,"Tumkur Road",NULL,NULL,NULL,NULL,NULL,NULL,475,NULL,0,NULL,NULL
"2024-07-23 22:50:00",22:50:00,CNR2569160184,"Canceled by Driver",CID229671,Bike,Padmanabhanagar,"Hosur Road",NULL,NULL,NULL,"Customer related issue",NULL,NULL,370,NULL,0,NULL,NULL
"2024-07-28 19:10:00",19:10:00,CNR6294714720,"Canceled by Customer",CID847706,eBike,Whitefield,Hennur,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,291,NULL,0,NULL,NULL
"2024-07-04 16:33:00",16:33:00,CNR9556051787,Success,CID124602,"Prime Plus",Kadugodi,"Magadi Road",308,115,NULL,NULL,No,NULL,283,Cash,2,3.3,3.1
"2024-07-21 2:10:00",02:10:00,CNR3151562230,Success,CID864144,"Prime Plus",Koramangala,Yelahanka,182,145,NULL,NULL,Yes,"Vehicle Breakdown",105,UPI,16,4.9,3.4
"2024-07-28 3:18:00",03:18:00,CNR3888627336,Success,CID101545,Mini,Basavanagudi,Marathahalli,259,75,NULL,NULL,No,NULL,1918,Cash,38,3.4,4.3
"2024-07-30 23:11:00",23:11:00,CNR6536563208,Success,CID527863,Mini,Chamarajpet,Indiranagar,105,100,NULL,NULL,No,NULL,412,Cash,22,3.9,3.4
"2024-07-21 19:48:00",19:48:00,CNR9221369404,Success,CID153868,"Prime SUV","Sahakar Nagar",Kengeri,175,115,NULL,NULL,No,NULL,110,Cash,3,4.4,3.9
"2024-07-28 9:39:00",09:39:00,CNR5701220733,"Canceled by Driver",CID917125,"Prime SUV",Rajajinagar,Chickpet,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,294,NULL,0,NULL,NULL
"2024-07-10 9:55:00",09:55:00,CNR7419458512,Success,CID542417,"Prime SUV",Shantinagar,Marathahalli,252,70,NULL,NULL,No,NULL,571,UPI,28,3.9,3
"2024-07-02 21:51:00",21:51:00,CNR7587397053,"Canceled by Driver",CID462242,Mini,"JP Nagar","Rajarajeshwari Nagar",NULL,NULL,NULL,"Customer related issue",NULL,NULL,187,NULL,0,NULL,NULL
"2024-07-03 0:06:00",00:06:00,CNR6987499296,Success,CID819742,"Prime Plus",Padmanabhanagar,Rajajinagar,63,60,NULL,NULL,No,NULL,364,Cash,15,3.3,4
"2024-07-21 8:54:00",08:54:00,CNR4029323577,Success,CID970067,eBike,"Langford Town",Vijayanagar,161,65,NULL,NULL,No,NULL,241,Cash,30,4.5,4
"2024-07-23 0:45:00",00:45:00,CNR6398804130,Success,CID506447,"Prime SUV",Hebbal,"Frazer Town",245,70,NULL,NULL,No,NULL,290,UPI,39,3.8,3.3
"2024-07-10 18:45:00",18:45:00,CNR5457171323,Success,CID324049,Mini,Hulimavu,"Rajarajeshwari Nagar",224,65,NULL,NULL,No,NULL,915,Cash,22,4.6,3.5
"2024-07-30 20:47:00",20:47:00,CNR9662064828,"Canceled by Customer",CID989204,eBike,Yelahanka,"MG Road",NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,746,NULL,0,NULL,NULL
"2024-07-08 10:02:00",10:02:00,CNR3107498077,"Driver Not Found",CID950406,eBike,"Bannerghatta Road",Shantinagar,NULL,NULL,NULL,NULL,NULL,NULL,427,NULL,0,NULL,NULL
"2024-07-01 21:53:00",21:53:00,CNR3952732444,Success,CID452123,"Prime Plus","RT Nagar","Bannerghatta Road",42,75,NULL,NULL,No,NULL,409,Cash,7,3.1,4.9
"2024-07-20 6:22:00",06:22:00,CNR5777910597,"Canceled by Driver",CID663872,"Prime SUV","JP Nagar",Shantinagar,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,898,NULL,0,NULL,NULL
"2024-07-02 3:52:00",03:52:00,CNR2991513181,Success,CID992348,Auto,Hennur,Padmanabhanagar,175,95,NULL,NULL,No,NULL,305,Cash,2,3.7,3.9
"2024-07-11 7:57:00",07:57:00,CNR5940757396,"Canceled by Customer",CID700861,Mini,"JP Nagar","KR Puram",NULL,NULL,"Change of plans",NULL,NULL,NULL,2501,NULL,0,NULL,NULL
"2024-07-06 6:51:00",06:51:00,CNR7375877575,Success,CID348054,"Prime Plus","JP Nagar","Mysore Road",112,110,NULL,NULL,No,NULL,2926,UPI,43,4.5,4.1
"2024-07-16 21:19:00",21:19:00,CNR1872080690,"Canceled by Driver",CID691524,Auto,Banashankari,Kengeri,NULL,NULL,NULL,"Customer related issue",NULL,NULL,463,NULL,0,NULL,NULL
"2024-07-07 18:50:00",18:50:00,CNR8442827020,Success,CID478385,Auto,Kammanahalli,"BTM Layout",133,130,NULL,NULL,No,NULL,717,Cash,16,3.7,3.7
"2024-07-13 2:03:00",02:03:00,CNR8692201198,Success,CID842293,"Prime SUV","BTM Layout","Richmond Town",42,40,NULL,NULL,No,NULL,214,UPI,17,4.1,3.5
"2024-07-19 1:05:00",01:05:00,CNR3016403523,Success,CID800910,Mini,Bellandur,Peenya,161,100,NULL,NULL,No,NULL,434,UPI,35,3.4,4.9
"2024-07-20 3:01:00",03:01:00,CNR1593407677,Success,CID142070,Mini,Banashankari,Bellandur,210,145,NULL,NULL,No,NULL,318,UPI,49,4.7,3.3
"2024-07-25 6:31:00",06:31:00,CNR4313471304,"Driver Not Found",CID217346,"Prime Plus","Langford Town","Cox Town",NULL,NULL,NULL,NULL,NULL,NULL,247,NULL,0,NULL,NULL
"2024-07-13 21:48:00",21:48:00,CNR4050153436,Success,CID448471,"Prime Sedan",Bellandur,Kengeri,175,70,NULL,NULL,No,NULL,207,Cash,17,3.4,3.3
"2024-07-30 11:36:00",11:36:00,CNR8141621703,Success,CID461730,eBike,"Electronic City","Langford Town",287,125,NULL,NULL,No,NULL,172,Cash,36,3.5,3.5
"2024-07-23 11:05:00",11:05:00,CNR1852330795,Success,CID756591,"Prime Plus",Hulimavu,Yelahanka,301,100,NULL,NULL,No,NULL,108,Cash,40,3.3,4.9
"2024-07-10 7:56:00",07:56:00,CNR3515016228,Success,CID717188,"Prime Sedan",Marathahalli,Hulimavu,259,80,NULL,NULL,Yes,"Vehicle Breakdown",230,Cash,35,4.6,4.9
"2024-07-21 16:55:00",16:55:00,CNR6664390913,Success,CID894563,Mini,Chickpet,Chickpet,77,145,NULL,NULL,No,NULL,391,UPI,37,3.5,4.9
"2024-07-05 7:28:00",07:28:00,CNR5020910140,"Canceled by Customer",CID973188,eBike,Shivajinagar,Yelahanka,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,189,NULL,0,NULL,NULL
"2024-07-24 12:34:00",12:34:00,CNR2303900695,Success,CID655347,"Prime SUV",Chickpet,"Sarjapur Road",35,145,NULL,NULL,No,NULL,355,Cash,40,4.5,3.9
"2024-07-26 18:36:00",18:36:00,CNR7089337616,Success,CID385173,Auto,Chickpet,"Frazer Town",189,125,NULL,NULL,No,NULL,205,Cash,10,5,3.7
"2024-07-01 1:43:00",01:43:00,CNR7156159431,Success,CID658603,"Prime Plus",Shantinagar,Marathahalli,266,85,NULL,NULL,No,NULL,738,Cash,20,3.8,3.4
"2024-07-08 23:57:00",23:57:00,CNR9155782240,Success,CID724071,"Prime SUV",Banashankari,Devanahalli,63,45,NULL,NULL,No,NULL,217,Cash,4,4.9,4.9
"2024-07-25 3:08:00",03:08:00,CNR6247095121,Success,CID618304,Auto,"HSR Layout","Mysore Road",119,50,NULL,NULL,No,NULL,217,Cash,19,3.5,4.8
"2024-07-01 2:09:00",02:09:00,CNR2779154048,Success,CID105206,Auto,Hennur,Hennur,133,145,NULL,NULL,No,NULL,394,Cash,4,3.6,3.2
"2024-07-09 5:03:00",05:03:00,CNR7865258416,"Canceled by Driver",CID941565,"Prime SUV","BTM Layout","Hosur Road",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,948,NULL,0,NULL,NULL
"2024-07-24 1:57:00",01:57:00,CNR7022469695,Success,CID353156,Mini,Ulsoor,"Ramamurthy Nagar",147,100,NULL,NULL,No,NULL,553,Cash,15,4.1,4.8
"2024-07-04 11:42:00",11:42:00,CNR7814983210,Success,CID553003,"Prime Sedan",Peenya,Ulsoor,91,70,NULL,NULL,No,NULL,930,UPI,43,3.8,4.1
"2024-07-23 2:45:00",02:45:00,CNR2502432692,"Driver Not Found",CID798737,Mini,"Mysore Road",Kengeri,NULL,NULL,NULL,NULL,NULL,NULL,753,NULL,0,NULL,NULL
"2024-07-09 1:01:00",01:01:00,CNR4297020438,"Canceled by Customer",CID132154,eBike,Shivajinagar,Hebbal,NULL,NULL,"Change of plans",NULL,NULL,NULL,473,NULL,0,NULL,NULL
"2024-07-29 0:23:00",00:23:00,CNR2898581380,"Driver Not Found",CID314861,"Prime SUV",Majestic,Nagarbhavi,NULL,NULL,NULL,NULL,NULL,NULL,458,NULL,0,NULL,NULL
"2024-07-03 6:39:00",06:39:00,CNR5878457606,Success,CID992357,Auto,"Bannerghatta Road","MG Road",231,35,NULL,NULL,No,NULL,1164,UPI,18,4.8,3.7
"2024-07-30 18:17:00",18:17:00,CNR9753708858,Success,CID349707,"Prime Plus","Magadi Road","Hosur Road",112,140,NULL,NULL,Yes,"Customer Demand",350,Cash,32,4.6,4.6
"2024-07-23 17:55:00",17:55:00,CNR7981405163,Success,CID638844,Bike,"Electronic City","Ramamurthy Nagar",294,65,NULL,NULL,No,NULL,491,Cash,28,4.3,3
"2024-07-20 20:05:00",20:05:00,CNR1459522677,Success,CID453698,"Prime Sedan","KR Puram",Kadugodi,49,40,NULL,NULL,No,NULL,376,Cash,36,4.5,3.4
"2024-07-29 9:14:00",09:14:00,CNR7944506445,Success,CID409821,Auto,Nagarbhavi,"Richmond Town",287,30,NULL,NULL,No,NULL,393,Cash,15,4.8,3.2
"2024-07-05 4:09:00",04:09:00,CNR3549347253,"Driver Not Found",CID475934,eBike,Devanahalli,Hebbal,NULL,NULL,NULL,NULL,NULL,NULL,274,NULL,0,NULL,NULL
"2024-07-11 16:44:00",16:44:00,CNR8422419602,Success,CID831503,"Prime SUV","Magadi Road","Sahakar Nagar",224,85,NULL,NULL,No,NULL,433,Cash,9,4.9,4.1
"2024-07-04 4:15:00",04:15:00,CNR5855634722,Success,CID189950,"Prime Plus",Hebbal,"Frazer Town",84,145,NULL,NULL,No,NULL,192,Cash,21,4,4
"2024-07-08 23:31:00",23:31:00,CNR8320043637,Success,CID540732,"Prime Sedan",Banashankari,Marathahalli,84,65,NULL,NULL,No,NULL,976,Cash,10,3.7,4.4
"2024-07-09 8:13:00",08:13:00,CNR8034283783,"Driver Not Found",CID310668,"Prime Sedan",Koramangala,"HSR Layout",NULL,NULL,NULL,NULL,NULL,NULL,329,NULL,0,NULL,NULL
"2024-07-25 16:49:00",16:49:00,CNR3256371921,"Canceled by Customer",CID485504,"Prime SUV","Bannerghatta Road",Indiranagar,NULL,NULL,"Wrong Address",NULL,NULL,NULL,272,NULL,0,NULL,NULL
"2024-07-19 20:38:00",20:38:00,CNR8022592314,Success,CID673757,Bike,"Bannerghatta Road","Magadi Road",196,130,NULL,NULL,No,NULL,340,Cash,49,4.7,4.1
"2024-07-06 10:03:00",10:03:00,CNR1440283141,"Canceled by Driver",CID472749,"Prime Plus",Basavanagudi,Basavanagudi,NULL,NULL,NULL,"Customer related issue",NULL,NULL,564,NULL,0,NULL,NULL
"2024-07-24 17:32:00",17:32:00,CNR8786686268,Success,CID670567,Auto,Basavanagudi,Kadugodi,98,85,NULL,NULL,No,NULL,745,UPI,12,4.3,4.4
"2024-07-10 12:09:00",12:09:00,CNR7641018528,Success,CID317332,Bike,"JP Nagar","RT Nagar",217,55,NULL,NULL,No,NULL,381,UPI,29,4.9,3.5
"2024-07-07 9:06:00",09:06:00,CNR6470195463,"Canceled by Customer",CID428166,"Prime Plus",Vijayanagar,"Tumkur Road",NULL,NULL,"Wrong Address",NULL,NULL,NULL,413,NULL,0,NULL,NULL
"2024-07-04 13:49:00",13:49:00,CNR7917159192,Success,CID250046,Mini,"JP Nagar",Hebbal,301,110,NULL,NULL,No,NULL,730,Cash,22,3.8,4.6
"2024-07-25 2:07:00",02:07:00,CNR9509424303,Success,CID796778,"Prime Plus",Majestic,"MG Road",175,55,NULL,NULL,No,NULL,295,"Credit Card",14,3.5,3.7
"2024-07-15 5:57:00",05:57:00,CNR8287954331,Success,CID598194,eBike,Varthur,Yeshwanthpur,252,75,NULL,NULL,No,NULL,108,UPI,43,4.1,3.9
"2024-07-27 9:42:00",09:42:00,CNR1456183116,"Canceled by Customer",CID426820,eBike,"Mysore Road",Shivajinagar,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,459,NULL,0,NULL,NULL
"2024-07-02 10:00:00",10:00:00,CNR3291976622,Success,CID399949,Mini,Whitefield,Jayanagar,112,115,NULL,NULL,No,NULL,254,UPI,44,3.1,4.5
"2024-07-19 16:26:00",16:26:00,CNR8127313439,"Canceled by Driver",CID356015,"Prime SUV","JP Nagar","Bannerghatta Road",NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,494,NULL,0,NULL,NULL
"2024-07-09 20:47:00",20:47:00,CNR1411493057,Success,CID985828,Mini,Malleshwaram,Hennur,147,75,NULL,NULL,No,NULL,118,Cash,14,4.2,4.4
"2024-07-01 9:47:00",09:47:00,CNR4906896933,"Canceled by Customer",CID564638,eBike,Peenya,Koramangala,NULL,NULL,"Change of plans",NULL,NULL,NULL,361,NULL,0,NULL,NULL
"2024-07-28 16:25:00",16:25:00,CNR9098900102,Success,CID234084,eBike,Shivajinagar,Kadugodi,273,80,NULL,NULL,No,NULL,202,"Credit Card",5,3.3,4.6
"2024-07-20 6:38:00",06:38:00,CNR8778214565,"Canceled by Driver",CID174110,eBike,Marathahalli,"Magadi Road",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,2642,NULL,0,NULL,NULL
"2024-07-20 1:50:00",01:50:00,CNR9013284015,Success,CID296147,"Prime Sedan","Tumkur Road",Kengeri,203,65,NULL,NULL,No,NULL,498,UPI,3,4.6,4.4
"2024-07-08 21:43:00",21:43:00,CNR1899513439,"Canceled by Customer",CID151544,"Prime SUV",Whitefield,"Langford Town",NULL,NULL,"Change of plans",NULL,NULL,NULL,240,NULL,0,NULL,NULL
"2024-07-11 11:22:00",11:22:00,CNR3457246461,Success,CID293784,Mini,"Frazer Town",Hebbal,161,95,NULL,NULL,No,NULL,399,Cash,22,4.2,3.1
"2024-07-02 23:35:00",23:35:00,CNR3328257189,"Canceled by Driver",CID980629,Bike,Jayanagar,Bellandur,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,303,NULL,0,NULL,NULL
"2024-07-15 8:55:00",08:55:00,CNR9514979628,Success,CID620964,Bike,Varthur,"Ramamurthy Nagar",91,40,NULL,NULL,No,NULL,261,UPI,30,4.8,4.9
"2024-07-30 0:47:00",00:47:00,CNR6683059009,Success,CID704893,"Prime Sedan","BTM Layout","JP Nagar",70,65,NULL,NULL,No,NULL,340,"Debit Card",23,4.9,3.2
"2024-07-24 3:13:00",03:13:00,CNR6521243972,"Canceled by Customer",CID401934,Mini,"Ramamurthy Nagar","Sahakar Nagar",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,662,NULL,0,NULL,NULL
"2024-07-28 5:43:00",05:43:00,CNR5249945945,Success,CID945925,"Prime Plus",Hulimavu,Whitefield,245,140,NULL,NULL,No,NULL,569,Cash,44,4.5,4
"2024-07-28 21:53:00",21:53:00,CNR4959722358,"Canceled by Driver",CID336152,eBike,"Sarjapur Road","HSR Layout",NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,185,NULL,0,NULL,NULL
"2024-07-02 6:13:00",06:13:00,CNR7004499391,"Canceled by Customer",CID545922,"Prime SUV","KR Puram",Kengeri,NULL,NULL,"Change of plans",NULL,NULL,NULL,322,NULL,0,NULL,NULL
"2024-07-22 0:44:00",00:44:00,CNR6185886977,"Canceled by Driver",CID683200,"Prime Sedan","JP Nagar",Bellandur,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,279,NULL,0,NULL,NULL
"2024-07-08 9:53:00",09:53:00,CNR6190557479,Success,CID586065,eBike,Kadugodi,"Langford Town",294,100,NULL,NULL,No,NULL,468,Cash,36,3.1,3.7
"2024-07-26 0:47:00",00:47:00,CNR3718911387,Success,CID683457,Auto,Hebbal,Hebbal,35,135,NULL,NULL,No,NULL,436,UPI,17,3.5,3.6
"2024-07-22 21:42:00",21:42:00,CNR5475627471,Success,CID330754,Bike,"JP Nagar","MG Road",252,140,NULL,NULL,No,NULL,121,Cash,14,3.6,3.1
"2024-07-09 14:04:00",14:04:00,CNR6300023142,"Canceled by Driver",CID693495,Auto,"Richmond Town",Nagarbhavi,NULL,NULL,NULL,"Customer related issue",NULL,NULL,1265,NULL,0,NULL,NULL
"2024-07-02 22:18:00",22:18:00,CNR8793757122,"Canceled by Driver",CID328176,Auto,Yelahanka,Malleshwaram,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,409,NULL,0,NULL,NULL
"2024-07-02 2:16:00",02:16:00,CNR1931024373,Success,CID137186,Mini,Peenya,"Rajarajeshwari Nagar",252,55,NULL,NULL,Yes,"Vehicle Breakdown",303,UPI,34,5,4.8
"2024-07-15 16:53:00",16:53:00,CNR3737438536,"Canceled by Driver",CID363541,"Prime Sedan","MG Road",Ulsoor,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,339,NULL,0,NULL,NULL
"2024-07-07 4:23:00",04:23:00,CNR5549987779,"Driver Not Found",CID638096,"Prime Plus",Yeshwanthpur,Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,0,NULL,NULL
"2024-07-18 7:31:00",07:31:00,CNR4166236620,"Canceled by Customer",CID174499,"Prime SUV","Frazer Town",Devanahalli,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,218,NULL,0,NULL,NULL
"2024-07-13 3:18:00",03:18:00,CNR5842450029,Success,CID759414,Auto,Devanahalli,Vijayanagar,287,25,NULL,NULL,No,NULL,429,Cash,15,3.8,4.8
"2024-07-15 13:43:00",13:43:00,CNR3086279264,Success,CID209368,"Prime SUV",Koramangala,Malleshwaram,112,130,NULL,NULL,No,NULL,158,UPI,24,3.9,4.9
"2024-07-11 7:00:00",07:00:00,CNR3092150984,"Driver Not Found",CID437545,"Prime SUV","BTM Layout",Nagarbhavi,NULL,NULL,NULL,NULL,NULL,NULL,486,NULL,0,NULL,NULL
"2024-07-15 8:05:00",08:05:00,CNR5785794868,Success,CID982838,"Prime Sedan",Majestic,Nagarbhavi,294,65,NULL,NULL,No,NULL,196,UPI,44,4.7,3.3
"2024-07-07 14:17:00",14:17:00,CNR3092594393,Success,CID747844,Bike,"Electronic City",Kadugodi,301,50,NULL,NULL,No,NULL,532,UPI,1,4.5,3
"2024-07-11 22:45:00",22:45:00,CNR8736294385,Success,CID454270,eBike,"MG Road",Marathahalli,203,115,NULL,NULL,No,NULL,499,UPI,5,3.6,3.4
"2024-07-06 19:13:00",19:13:00,CNR8157928979,"Canceled by Driver",CID710399,"Prime Sedan",Majestic,"KR Puram",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,642,NULL,0,NULL,NULL
"2024-07-19 9:32:00",09:32:00,CNR3416620657,Success,CID686038,"Prime Sedan","RT Nagar",Banashankari,238,40,NULL,NULL,No,NULL,1946,UPI,44,4.1,3.9
"2024-07-12 11:36:00",11:36:00,CNR3514157582,Success,CID792649,"Prime Plus",Yeshwanthpur,"HSR Layout",56,100,NULL,NULL,No,NULL,435,Cash,47,4,4.8
"2024-07-18 1:22:00",01:22:00,CNR5353677897,"Canceled by Customer",CID319563,Mini,"Rajarajeshwari Nagar",Whitefield,NULL,NULL,"AC is Not working",NULL,NULL,NULL,463,NULL,0,NULL,NULL
"2024-07-07 16:12:00",16:12:00,CNR7038990440,Success,CID472797,"Prime Plus","KR Puram","BTM Layout",252,75,NULL,NULL,No,NULL,100,Cash,21,3,3.3
"2024-07-18 22:21:00",22:21:00,CNR7110634082,Success,CID658725,Bike,Basavanagudi,"Rajarajeshwari Nagar",168,50,NULL,NULL,No,NULL,218,UPI,21,4.1,3.2
"2024-07-03 15:29:00",15:29:00,CNR8893814860,Success,CID912017,Mini,Peenya,Kammanahalli,98,25,NULL,NULL,No,NULL,351,Cash,48,4,3.6
"2024-07-26 11:52:00",11:52:00,CNR7540240070,"Canceled by Driver",CID324487,Mini,"JP Nagar","Sarjapur Road",NULL,NULL,NULL,"Customer related issue",NULL,NULL,452,NULL,0,NULL,NULL
"2024-07-30 13:26:00",13:26:00,CNR5370106193,"Canceled by Driver",CID475279,"Prime Plus","Mysore Road",Jayanagar,NULL,NULL,NULL,"Customer related issue",NULL,NULL,695,NULL,0,NULL,NULL
"2024-07-09 8:41:00",08:41:00,CNR2246347681,Success,CID750030,Bike,"Rajarajeshwari Nagar","Langford Town",196,25,NULL,NULL,No,NULL,940,UPI,34,3.6,4.5
"2024-07-22 22:22:00",22:22:00,CNR3450602497,Success,CID817999,Auto,"Mysore Road",Devanahalli,49,145,NULL,NULL,No,NULL,2129,"Credit Card",14,4.5,4.9
"2024-07-02 6:24:00",06:24:00,CNR5609417423,"Canceled by Customer",CID637563,Mini,Yeshwanthpur,"Richmond Town",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,405,NULL,0,NULL,NULL
"2024-07-12 16:57:00",16:57:00,CNR4615608754,Success,CID799545,eBike,"Sahakar Nagar",Shivajinagar,280,75,NULL,NULL,No,NULL,382,"Credit Card",36,4.1,3.8
"2024-07-21 17:31:00",17:31:00,CNR6445080363,"Canceled by Driver",CID184041,eBike,Hennur,Kammanahalli,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,279,NULL,0,NULL,NULL
"2024-07-28 3:29:00",03:29:00,CNR4002530518,Success,CID919961,"Prime SUV",Kadugodi,"Bannerghatta Road",147,110,NULL,NULL,No,NULL,104,Cash,1,3.3,3.5
"2024-07-10 10:31:00",10:31:00,CNR9986843921,"Canceled by Customer",CID961653,"Prime Plus","Cox Town",Chamarajpet,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,136,NULL,0,NULL,NULL
"2024-07-12 4:36:00",04:36:00,CNR2753338754,Success,CID889387,eBike,Padmanabhanagar,"Bannerghatta Road",238,140,NULL,NULL,No,NULL,239,"Credit Card",48,4.9,3.2
"2024-07-07 7:38:00",07:38:00,CNR5528674251,"Canceled by Driver",CID993108,"Prime SUV",Bellandur,"Ramamurthy Nagar",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,244,NULL,0,NULL,NULL
"2024-07-16 17:01:00",17:01:00,CNR7958289091,"Canceled by Driver",CID261185,"Prime Sedan","Richmond Town",Vijayanagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,225,NULL,0,NULL,NULL
"2024-07-01 8:47:00",08:47:00,CNR1663305836,"Driver Not Found",CID851834,eBike,Padmanabhanagar,Hennur,NULL,NULL,NULL,NULL,NULL,NULL,744,NULL,0,NULL,NULL
"2024-07-18 10:36:00",10:36:00,CNR8719325633,Success,CID208400,Auto,"Sahakar Nagar","Mysore Road",238,45,NULL,NULL,No,NULL,843,UPI,9,4.6,3.9
